round,client_id,train_loss,train_accuracy,train_recall,train_f1,train_precision,val_loss,val_accuracy,val_recall,val_f1,val_precision
1,14889247521589413346,0.5310525300030398,0.7961129446277961,0.6432157671624853,0.6911509103006855,0.783453366067555,0.3764351544607627,0.8547854785478548,0.873153505884527,0.8358745904901871,0.809927717273777
